"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G810","2020-03-06 00:00:00","26.000","341.000","1.200","16.500","0.820","1015.500","","5.000","-99.000","-99.000","-99.000","20.600","","14.800",""
"C0U650","2020-03-06 00:00:00","442.000","335.000","0.700","11.800","1.000","971.600","","20.500","-99.000","-99.000","-99.000","12.200","","10.900",""
"C0D660","2020-03-06 00:00:00","65.000","67.000","0.900","15.100","0.780","1011.700","","7.500","-99.000","-99.000","-99.000","16.400","","13.200",""
"C0E540","2020-03-06 00:00:00","32.000","41.000","2.100","15.000","0.810","1015.900","","4.000","-99.000","-99.000","-99.000","17.400","","13.200",""
"C0W170","2020-03-06 00:00:00","42.000","41.000","5.200","11.900","0.700","1017.900","","5.000","-99.000","-99.000","-99.000","11.900","","9.000",""
"C0Z150","2020-03-06 00:00:00","27.000","220.000","1.600","16.200","0.970","1019.800","","3.500","-99.000","-99.000","-99.000","19.100","","16.200",""
"C0S840","2020-03-06 00:00:00","22.000","49.000","3.400","20.600","0.740","1020.200","","0.000","-99.000","-99.000","-99.000","22.200","","20.000",""
"C0H9A0","2020-03-06 00:00:00","1595.000","291.000","0.800","11.800","0.980","848.600","","14.000","-99.000","-99.000","-99.000","16.700","","11.400",""
"C0Z300","2020-03-06 00:00:00","182.000","0.000","0.200","15.900","0.990","1002.400","","0.500","-99.000","-99.000","-99.000","18.400","","15.100",""
"C0G730","2020-03-06 00:00:00","27.000","16.000","2.200","15.100","0.870","1016.700","","2.500","-99.000","-99.000","-99.000","18.300","","13.500",""
"C0V730","2020-03-06 00:00:00","33.000","326.000","2.300","19.500","0.740","1015.200","","0.500","-99.000","-99.000","-99.000","25.600","","17.200",""
"C0SA00","2020-03-06 00:00:00","466.000","0.000","0.000","15.100","0.990","967.400","","1.000","-99.000","-99.000","-99.000","19.800","","14.900",""
"C0S900","2020-03-06 00:00:00","27.000","21.000","6.100","20.000","0.820","1017.400","","12.500","11.900","39.000","","21.800","","19.600",""
"C0C480","2020-03-06 00:00:00","105.000","119.000","2.900","14.200","0.830","1007.300","","16.000","8.000","131.000","","15.400","","12.900",""
"C0V720","2020-03-06 00:00:00","15.000","41.000","1.300","20.600","0.690","1016.600","","0.000","-99.000","-99.000","-99.000","25.300","","18.500",""
"C0UA60","2020-03-06 00:00:00","566.000","352.000","0.500","12.100","0.990","956.500","","4.500","-99.000","-99.000","-99.000","13.300","","10.600",""
"C0A980","2020-03-06 00:00:00","11.000","144.000","1.400","15.000","0.780","1020.700","","16.000","-99.000","-99.000","-99.000","16.000","","13.600",""
"C0C670","2020-03-06 00:00:00","250.000","24.000","2.100","13.000","0.860","990.500","","14.500","-99.000","-99.000","-99.000","14.000","","11.500",""
"C0K550","2020-03-06 00:00:00","15.000","5.000","1.300","16.000","0.780","1017.600","","4.500","-99.000","-99.000","-99.000","20.100","","14.100",""
"C0R350","2020-03-06 00:00:00","35.000","53.000","8.200","20.800","0.770","1014.100","","0.000","13.800","57.000","","23.400","","20.000",""
"C0T9F0","2020-03-06 00:00:00","251.000","245.000","0.400","14.500","0.970","993.300","","5.000","-99.000","-99.000","-99.000","16.700","","14.100",""
"C0D390","2020-03-06 00:00:00","146.000","0.000","0.000","13.900","0.850","1000.500","","15.000","-99.000","-99.000","-99.000","16.900","","12.600",""
"C0E430","2020-03-06 00:00:00","258.000","0.000","0.000","12.000","0.960","992.700","","15.000","-99.000","-99.000","-99.000","14.500","","11.900",""
"C0O990","2020-03-06 00:00:00","18.000","356.000","1.700","17.100","0.870","1016.600","","1.000","-99.000","-99.000","-99.000","21.600","","15.500",""
"CM0010","2020-03-06 00:00:00","68.000","35.000","2.600","14.400","0.830","1014.300","","18.500","-99.000","-99.000","-99.000","15.200","","13.400",""
"C0K500","2020-03-06 00:00:00","12.000","15.000","2.000","15.600","0.820","1016.500","","2.500","-99.000","-99.000","-99.000","19.500","","14.000",""
"C0X260","2020-03-06 00:00:00","39.000","355.000","1.600","15.900","0.840","1014.800","","4.000","-99.000","-99.000","-99.000","20.200","","14.600",""
"C0ACA0","2020-03-06 00:00:00","25.000","74.000","1.000","14.800","0.870","1017.500","","14.500","-99.000","-99.000","-99.000","15.800","","13.700",""
"C0X180","2020-03-06 00:00:00","62.000","337.000","1.100","16.600","0.980","1010.600","","1.000","-99.000","-99.000","-99.000","20.900","","15.200",""
"C0F930","2020-03-06 00:00:00","100.000","0.000","0.200","14.800","0.880","1006.800","","5.500","-99.000","-99.000","-99.000","18.500","","13.000",""
"C0I010","2020-03-06 00:00:00","1562.000","107.000","0.900","11.900","0.910","851.100","","25.000","-99.000","-99.000","-99.000","16.500","","11.500",""
"C0R190","2020-03-06 00:00:00","32.000","311.000","0.500","19.000","0.980","1014.000","","1.500","-99.000","-99.000","-99.000","25.800","","17.800",""
"C0E420","2020-03-06 00:00:00","19.000","32.000","0.700","14.500","0.810","1015.300","","6.000","-99.000","-99.000","-99.000","17.000","","13.100",""
"C0W160","2020-03-06 00:00:00","49.000","38.000","14.500","12.100","0.840","1012.900","","0.500","-99.000","-99.000","-99.000","12.200","","10.100",""
"C0I460","2020-03-06 00:00:00","110.000","34.000","1.100","15.900","0.820","1006.000","","4.500","-99.000","-99.000","-99.000","19.500","","14.400",""
"C0A9F0","2020-03-06 00:00:00","35.000","105.000","1.800","14.700","0.870","1018.200","","12.500","8.200","106.000","","15.400","","13.800",""
"C0F9A0","2020-03-06 00:00:00","425.000","170.000","1.300","15.000","0.990","969.500","","8.000","-99.000","-99.000","-99.000","19.800","","12.800",""
"C0O950","2020-03-06 00:00:00","4.000","352.000","0.900","17.100","0.810","1017.600","","1.000","-99.000","-99.000","-99.000","22.900","","15.500",""
"C0M760","2020-03-06 00:00:00","40.000","3.000","0.900","16.100","0.800","1014.400","","3.000","-99.000","-99.000","-99.000","19.900","","14.700",""
"C0AH70","2020-03-06 00:00:00","34.000","88.000","3.300","14.800","0.790","1017.900","","15.000","-99.000","-99.000","-99.000","15.500","","14.000",""
"C0V250","2020-03-06 00:00:00","298.000","0.000","0.000","18.500","0.920","983.500","","0.500","-99.000","-99.000","-99.000","25.800","","16.900",""
"C0U980","2020-03-06 00:00:00","573.000","108.000","1.500","11.100","1.000","956.900","","15.500","-99.000","-99.000","-99.000","11.500","","10.200",""
"C0S740","2020-03-06 00:00:00","289.000","37.000","1.600","15.100","0.920","989.800","","0.500","-99.000","-99.000","-99.000","19.000","","14.500",""
"C0A940","2020-03-06 00:00:00","49.000","63.000","0.400","14.900","0.850","1017.000","","18.500","-99.000","-99.000","-99.000","15.000","","12.400",""
"C0A920","2020-03-06 00:00:00","196.000","101.000","2.700","13.200","0.910","997.800","","28.500","-99.000","-99.000","-99.000","13.600","","11.700",""
"C0T870","2020-03-06 00:00:00","135.000","0.000","0.000","14.900","0.990","1006.500","","10.000","-99.000","-99.000","-99.000","16.800","","14.900",""
"C0O930","2020-03-06 00:00:00","69.000","0.000","0.000","16.600","1.000","1011.800","","1.000","-99.000","-99.000","-99.000","21.800","","15.400",""
"C0AI40","2020-03-06 00:00:00","37.000","125.000","2.400","15.700","0.720","1017.100","","11.500","7.700","98.000","","16.000","","13.900",""
"C0C460","2020-03-06 00:00:00","482.000","143.000","0.300","16.000","0.640","964.200","","17.000","-99.000","-99.000","-99.000","16.600","","11.000",""
"C0E520","2020-03-06 00:00:00","320.000","0.000","0.200","12.100","0.990","982.800","","13.500","-99.000","-99.000","-99.000","14.400","","11.800",""
"C0T9D0","2020-03-06 00:00:00","7.000","0.000","0.200","16.500","0.900","1022.000","","2.000","-99.000","-99.000","-99.000","18.800","","15.200",""
"C0I390","2020-03-06 00:00:00","1184.000","0.000","0.000","14.100","0.990","889.400","","23.500","-99.000","-99.000","-99.000","19.600","","13.300",""
"C0B020","2020-03-06 00:00:00","86.000","323.000","2.500","14.900","0.820","1010.600","","13.000","7.600","350.000","","15.200","","13.100",""
"CM0170","2020-03-06 00:00:00","106.000","204.000","0.600","15.100","0.980","1007.600","","5.000","-99.000","-99.000","-99.000","18.300","","14.000",""
"C0F860","2020-03-06 00:00:00","2215.000","216.000","0.800","8.200","1.000","782.600","","25.000","-99.000","-99.000","-99.000","11.900","","8.100",""
"C0U890","2020-03-06 00:00:00","116.000","278.000","1.700","13.900","0.990","1010.300","","16.000","-99.000","-99.000","-99.000","15.000","","13.200",""
"C0G800","2020-03-06 00:00:00","15.000","30.000","2.900","15.300","0.850","1017.100","","2.500","-99.000","-99.000","-99.000","18.300","","13.900",""
"C0F850","2020-03-06 00:00:00","379.000","206.000","0.600","14.200","0.960","974.700","","11.500","-99.000","-99.000","-99.000","16.600","","12.500",""
"C0AH50","2020-03-06 00:00:00","275.000","101.000","4.800","12.800","0.940","988.100","","17.500","11.000","109.000","","13.600","","11.900",""
"C0Z160","2020-03-06 00:00:00","124.000","0.000","0.000","16.100","0.900","1009.100","","2.500","-99.000","-99.000","-99.000","18.200","","15.500",""
"C0R540","2020-03-06 00:00:00","17.000","18.000","1.900","20.100","0.800","1015.900","","0.000","-99.000","-99.000","-99.000","24.000","","18.600",""
"C0K480","2020-03-06 00:00:00","56.000","20.000","1.300","15.300","0.990","1012.100","","4.000","-99.000","-99.000","-99.000","19.400","","14.000",""
"C0H890","2020-03-06 00:00:00","440.000","0.000","0.000","16.600","0.930","967.300","","9.500","-99.000","-99.000","-99.000","22.100","","15.600",""
"C0S770","2020-03-06 00:00:00","375.000","49.000","0.500","16.500","0.800","977.400","","0.000","-99.000","-99.000","-99.000","19.500","","15.800",""
"C0X230","2020-03-06 00:00:00","29.000","5.000","1.600","15.600","0.820","1016.900","","3.500","-99.000","-99.000","-99.000","20.100","","14.100",""
"C0B010","2020-03-06 00:00:00","38.000","78.000","2.000","14.200","0.990","1015.700","","20.000","-99.000","-99.000","-99.000","14.500","","13.600",""
"C0R490","2020-03-06 00:00:00","49.000","307.000","0.800","19.300","0.800","1012.200","","0.500","-99.000","-99.000","-99.000","24.700","","17.200",""
"C0V440","2020-03-06 00:00:00","27.000","315.000","2.500","18.200","0.710","1014.900","","0.000","-99.000","-99.000","-99.000","25.100","","16.400",""
"C0SA40","2020-03-06 00:00:00","200.000","323.000","1.100","16.100","0.860","999.200","","0.000","-99.000","-99.000","-99.000","20.300","","15.600",""
"C0Z280","2020-03-06 00:00:00","224.000","102.000","0.300","15.100","0.990","997.800","","13.500","-99.000","-99.000","-99.000","18.300","","14.700",""
"C0Z070","2020-03-06 00:00:00","247.000","0.000","0.000","15.000","0.990","993.300","","7.500","-99.000","-99.000","-99.000","18.400","","13.800",""
"CM0180","2020-03-06 00:00:00","313.000","0.000","0.000","18.200","0.950","983.100","","1.500","-99.000","-99.000","-99.000","23.900","","16.200",""
"C0T9N0","2020-03-06 00:00:00","261.000","16.000","1.800","15.300","0.920","992.200","","0.500","-99.000","-99.000","-99.000","18.900","","14.700",""
"C0K470","2020-03-06 00:00:00","97.000","0.000","0.000","15.300","0.990","1007.400","","5.000","-99.000","-99.000","-99.000","18.800","","14.200",""
"C0R720","2020-03-06 00:00:00","214.000","9.000","8.400","18.500","0.780","995.200","","0.000","13.700","17.000","","19.900","","18.400",""
"C0V650","2020-03-06 00:00:00","28.000","28.000","3.600","18.200","0.750","1017.300","","0.000","-99.000","-99.000","-99.000","23.900","","16.000",""
"C0H9C0","2020-03-06 00:00:00","3402.000","295.000","1.000","1.000","0.960","675.900","","38.500","-99.000","-99.000","-99.000","4.300","","1.000",""
"C0U780","2020-03-06 00:00:00","15.000","236.000","1.700","13.900","0.990","1021.600","","14.500","-99.000","-99.000","-99.000","15.800","","13.700",""
"C0U760","2020-03-06 00:00:00","22.000","0.000","0.000","14.900","0.990","1021.700","","10.500","-99.000","-99.000","-99.000","15.800","","14.100",""
"C0X290","2020-03-06 00:00:00","10.000","27.000","4.400","16.900","0.790","1017.700","","2.500","-99.000","-99.000","-99.000","19.500","","15.000",""
"C0E830","2020-03-06 00:00:00","37.000","33.000","1.600","14.900","0.780","1014.800","","5.000","-99.000","-99.000","-99.000","17.100","","13.500",""
"C0K330","2020-03-06 00:00:00","38.000","349.000","0.500","15.500","0.850","1014.200","","4.000","-99.000","-99.000","-99.000","19.600","","14.000",""
"C0M660","2020-03-06 00:00:00","40.000","13.000","1.600","15.700","0.810","1014.800","","5.500","-99.000","-99.000","-99.000","19.400","","14.100",""
"C0D580","2020-03-06 00:00:00","120.000","0.000","0.000","13.200","0.920","1005.200","","11.000","-99.000","-99.000","-99.000","16.000","","12.300",""
"C0R640","2020-03-06 00:00:00","21.000","24.000","2.100","19.900","0.780","1016.600","","0.000","-99.000","-99.000","-99.000","23.700","","18.100",""
"C0E810","2020-03-06 00:00:00","53.000","23.000","1.800","13.700","0.910","1013.600","","4.500","-99.000","-99.000","-99.000","16.600","","12.500",""
"C0G830","2020-03-06 00:00:00","27.000","354.000","1.900","15.400","0.940","1014.100","","2.500","-99.000","-99.000","-99.000","18.500","","14.000",""
"C0A550","2020-03-06 00:00:00","422.000","0.000","0.000","12.100","1.000","973.600","","30.500","-99.000","-99.000","-99.000","12.100","","10.800",""
"C0G750","2020-03-06 00:00:00","31.000","353.000","1.600","15.400","0.790","1016.300","","0.500","-99.000","-99.000","-99.000","18.700","","13.800",""
"C0Z270","2020-03-06 00:00:00","343.000","0.000","0.000","14.300","0.990","982.900","","13.000","-99.000","-99.000","-99.000","15.600","","13.800",""
"C0UA30","2020-03-06 00:00:00","1397.000","0.000","0.000","6.600","1.000","865.200","","29.500","-99.000","-99.000","-99.000","8.200","","6.400",""
"C0I080","2020-03-06 00:00:00","536.000","0.000","0.000","15.800","0.970","960.000","","8.000","-99.000","-99.000","-99.000","21.500","","14.200",""
"C0UA00","2020-03-06 00:00:00","392.000","0.000","0.000","12.700","1.000","977.700","","17.000","-99.000","-99.000","-99.000","15.400","","11.800",""
"C0AD40","2020-03-06 00:00:00","32.000","36.000","3.700","15.200","0.800","1017.000","","16.000","8.800","40.000","","15.200","","13.000",""
"C0G900","2020-03-06 00:00:00","20.000","28.000","2.700","16.200","0.820","1015.500","","2.500","-99.000","-99.000","-99.000","18.100","","14.600",""
"C0S660","2020-03-06 00:00:00","794.000","215.000","0.300","12.300","1.000","933.300","","1.000","-99.000","-99.000","-99.000","16.800","","12.000",""
"C0M640","2020-03-06 00:00:00","155.000","0.000","0.000","15.700","0.900","1000.600","","4.500","-99.000","-99.000","-99.000","18.500","","14.300",""
"C0R660","2020-03-06 00:00:00","20.000","48.000","2.200","20.500","0.790","1016.600","","0.000","-99.000","-99.000","-99.000","23.400","","18.900",""
"C0UA10","2020-03-06 00:00:00","1711.000","0.000","0.200","5.700","1.000","835.500","","26.500","-99.000","-99.000","-99.000","6.700","","5.000",""
"C0V770","2020-03-06 00:00:00","26.000","348.000","1.100","18.000","0.740","1015.500","","0.000","-99.000","-99.000","-99.000","24.500","","16.400",""
"C0E730","2020-03-06 00:00:00","26.000","69.000","0.300","14.900","0.790","1014.900","","7.500","-99.000","-99.000","-99.000","17.200","","13.400",""
"C0V810","2020-03-06 00:00:00","32.000","342.000","2.500","18.200","0.710","1013.800","","0.000","-99.000","-99.000","-99.000","23.400","","16.500",""
"C0A9C0","2020-03-06 00:00:00","35.000","115.000","2.600","15.400","0.790","1017.400","","12.000","7.700","131.000","","15.700","","14.100",""
"C0X310","2020-03-06 00:00:00","9.000","16.000","4.500","17.100","0.760","1018.500","","1.000","-99.000","-99.000","-99.000","20.600","","15.100",""
"C0K280","2020-03-06 00:00:00","23.000","15.000","2.900","16.200","0.780","1018.700","","1.000","-99.000","-99.000","-99.000","20.500","","13.900",""
"C0M650","2020-03-06 00:00:00","20.000","1.000","1.700","15.900","0.790","1017.000","","3.500","-99.000","-99.000","-99.000","19.700","","14.200",""
"C0S910","2020-03-06 00:00:00","212.000","31.000","11.400","18.800","0.990","996.100","","2.000","16.800","37.000","","19.700","","18.100",""
"C0D570","2020-03-06 00:00:00","15.000","0.000","0.000","13.700","0.910","1017.900","","6.500","-99.000","-99.000","-99.000","17.900","","13.100",""
"C0M710","2020-03-06 00:00:00","15.000","12.000","2.400","16.400","0.770","1017.500","","3.500","-99.000","-99.000","-99.000","19.700","","14.200",""
"C0V490","2020-03-06 00:00:00","20.000","338.000","1.200","19.200","0.710","1016.400","","0.000","-99.000","-99.000","-99.000","24.900","","17.200",""
"C0E870","2020-03-06 00:00:00","34.000","7.000","0.300","14.800","0.820","1017.400","","6.500","-99.000","-99.000","-99.000","17.500","","13.400",""
"C0M800","2020-03-06 00:00:00","440.000","214.000","1.000","17.100","0.970","968.400","","2.500","-99.000","-99.000","-99.000","20.900","","17.000",""
"C0A570","2020-03-06 00:00:00","360.000","82.000","2.000","12.500","0.990","980.100","","16.000","-99.000","-99.000","-99.000","13.100","","11.900",""
"C0S790","2020-03-06 00:00:00","236.000","16.000","0.900","16.700","0.800","995.500","","0.000","-99.000","-99.000","-99.000","22.000","","16.000",""
